,1074,1124,1220,1226,1271,1325,1330,1381,1433,1440,1479,1481,1482,1529,1531,1532,1579,1629,1732,1782,2067,2117,2167,value_mean,value_std
2016-01-03 07:00:00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,11.0,1.0,3.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.434782608695652,2.667454200030951
2016-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,10.0,0.0,3.0,6.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.608695652173913,2.39090905823783
2016-01-03 09:00:00,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,5.0,22.0,2.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.260869565217391,4.541761689461076
2016-01-03 10:00:00,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,17.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6956521739130435,3.568397309336207
2016-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,7.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.173913043478261,1.8094480040595489
2016-01-03 12:00:00,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,8.0,1.0,2.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.565217391304348,2.667454200030951
2016-01-03 13:00:00,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,14.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3478260869565217,2.9724634148064717
2016-01-03 14:00:00,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,1.0,1.0,13.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3043478260869565,2.7096411218926746
2016-01-03 15:00:00,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1304347826086956,1.483367139933216
2016-01-03 16:00:00,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,11.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3043478260869565,2.4748259949143834
2016-01-03 17:00:00,0.0,0.0,1.0,1.0,0.0,3.0,4.0,6.0,0.0,3.0,2.0,2.0,9.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.565217391304348,2.203279905968683
2016-01-03 18:00:00,0.0,0.0,1.0,3.0,0.0,1.0,4.0,4.0,0.0,3.0,0.0,2.0,8.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5217391304347827,2.1441440010326875
2016-01-03 19:00:00,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,4.0,1.0,4.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.434782608695652,1.7894883154136243
2016-01-03 20:00:00,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,12.0,1.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6956521739130435,2.8656099223102753
2016-01-03 21:00:00,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,8.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.391304347826087,2.0586853220437766
2016-01-03 22:00:00,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,4.0,1.0,1.0,11.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.608695652173913,2.6332180747350824
2016-01-03 23:00:00,0.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,5.0,1.0,4.0,9.0,0.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.826086956521739,2.4433080553438464
2016-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,5.0,3.0,7.0,6.0,0.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9130434782608696,2.619542666329055
2016-01-04 01:00:00,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,1.0,3.0,10.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6956521739130435,2.8042635646255833
2016-01-04 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,2.239024902536301
2016-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,8.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,2.074236598587229
2016-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.1058923544891015
2016-01-04 05:00:00,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,14.0,1.0,5.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.7826086956521738,3.3356639615333274
2016-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,23.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.6521739130434783,4.6588736803818
2016-01-04 07:00:00,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,17.0,3.0,3.0,9.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,2.391304347826087,3.7269772159542325
2016-01-04 08:00:00,0.0,0.0,1.0,5.0,0.0,0.0,4.0,5.0,0.0,3.0,1.0,0.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8695652173913044,4.376859583190223
2016-01-04 09:00:00,0.0,0.0,0.0,3.0,0.0,0.0,12.0,7.0,0.0,2.0,1.0,4.0,13.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.347826086956522,3.71376634853263
2016-01-04 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,1.0470951807645477
2016-01-04 11:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3478260869565217,2.547098872326402
2016-01-04 12:00:00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,13.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2608695652173914,2.673824671569009
2016-01-04 13:00:00,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.391304347826087,2.4090252482078385
2016-01-04 14:00:00,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9565217391304348,1.7062101626390076
2016-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6681153124565982
2016-01-04 16:00:00,0.0,0.0,0.0,3.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2608695652173914,2.110375843393321
2016-01-04 17:00:00,0.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2173913043478262,2.145906552913577
2016-01-04 18:00:00,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1304347826086956,2.0494823911987257
2016-01-04 19:00:00,0.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.3043478260869565,1.920932350815176
2016-01-04 20:00:00,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,7.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434782608695652,2.222925744550299
2016-01-04 21:00:00,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,3.0,1.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3043478260869565,1.5724470713065324
2016-01-04 22:00:00,0.0,0.0,1.0,1.0,1.0,2.0,3.0,10.0,0.0,4.0,1.0,7.0,17.0,1.0,4.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.782608695652174,4.242195101791467
2016-01-04 23:00:00,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,0.0,5.0,7.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5217391304347827,2.7484314137876704
2016-01-05 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,9.0,14.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8695652173913044,3.492903959720859
2016-01-05 01:00:00,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,3.0,11.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.391304347826087,2.549324385090269
2016-01-05 02:00:00,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,1.593939372158553
